Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment,Customer_ID
P6341,Sofa,Furniture,Sofa,1190.22,44,Female,18,5,Positive,6341
P6342,Shoes,Clothing,Dresses,146.29,38,Female,24,5,Positive,6342
P6343,Pants,Clothing,T-Shirts,119.22,29,Female,44,5,Positive,6343
P6344,Wireless Mouse,Electronics,Laptops,702.41,65,Female,7,4,Positive,6344
P6345,Tablet,Electronics,Headphones,347.84,23,Male,24,5,Very Positive,6345
P6346,Air Conditioner,Home Appliances,Vacuum Cleaner,544.53,43,Male,21,5,Very Positive,6346
P6347,Headphones,Electronics,Tablets,1135.54,28,Female,12,5,Positive,6347
P6348,Smartphone,Electronics,Mobile Phones,115.82,54,Male,7,5,Positive,6348
P6349,Lipstick,Beauty,Skin Care,125.28,28,Male,48,4,Neutral,6349
P6350,Bicycle,Sports,Football,23.76,32,Female,18,2,Neutral,6350
P6351,Shoes,Clothing,T-Shirts,161.75,59,Female,10,3,Positive,6351
P6352,Sweater,Clothing,Jackets,164.37,39,Male,16,5,Positive,6352
P6353,Dress,Clothing,Sweaters,157.12,63,Female,11,4,Neutral,6353
P6354,Couch,Furniture,Table,858.86,19,Female,50,5,Positive,6354
P6355,Yoga Mat,Sports,Basketball,498.32,57,Male,11,5,Very Positive,6355
P6356,Dining Table,Furniture,Chair,223.32,56,Female,6,5,Very Positive,6356
P6357,Bicycle,Sports,Basketball,711.37,28,Female,42,4,Positive,6357
P6358,Football,Sports,Bicycle,526.33,57,Male,11,5,Positive,6358
P6359,Bicycle,Sports,Yoga Mat,98.7,63,Female,12,4,Positive,6359
P6360,Refrigerator,Home Appliances,Vacuum Cleaner,534.44,19,Female,18,5,Very Positive,6360
P6361,Air Conditioner,Home Appliances,Washing Machine,336.85,31,Female,22,4,Very Positive,6361
P6362,Foundation,Beauty,Nail Polish,83.04,53,Male,10,4,Neutral,6362
P6363,Tablet,Electronics,Speakers,404.02,55,Male,0,5,Positive,6363
P6364,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,839.45,29,Male,12,4,Very Positive,6364
P6365,Bluetooth Speaker,Electronics,Speakers,1331.12,23,Male,31,5,Positive,6365
P6366,Bookshelf,Furniture,Cabinet,1154.9,52,Female,9,5,Very Positive,6366
P6367,Soccer Ball,Sports,Basketball,426.64,22,Male,23,4,Very Positive,6367
P6368,Cabinet,Furniture,Sofa,1325.3,46,Male,21,4,Positive,6368
P6369,T-Shirt,Clothing,T-Shirts,30.78,53,Male,17,3,Negative,6369
P6370,Cabinet,Furniture,Bookshelf,409.14,35,Male,29,4,Very Positive,6370
P6371,Perfume,Beauty,Skin Care,178.25,57,Male,10,5,Positive,6371
P6372,Sofa,Furniture,Bookshelf,337.84,31,Male,12,5,Very Positive,6372
P6373,Shampoo,Beauty,Makeup,152.26,63,Male,6,4,Positive,6373
P6374,Couch,Furniture,Bookshelf,346.71,50,Male,7,4,Very Positive,6374
P6375,Dining Table,Furniture,Cabinet,1257.95,28,Male,41,5,Very Positive,6375
P6376,Dining Table,Furniture,Cabinet,262.47,23,Male,12,5,Very Positive,6376
P6377,Yoga Mat,Sports,Yoga Mat,624.19,41,Male,17,5,Positive,6377
P6378,Chair,Furniture,Cabinet,125.72,21,Female,45,5,Neutral,6378
P6379,Bluetooth Speaker,Electronics,Smartwatches,628.1,29,Female,44,4,Very Positive,6379
P6380,Smartphone,Electronics,Mobile Phones,130.08,35,Female,27,3,Positive,6380
P6381,Dishwasher,Home Appliances,Vacuum Cleaner,979.57,37,Male,25,4,Positive,6381
P6382,Dining Table,Furniture,Bookshelf,357.11,29,Female,21,4,Positive,6382
P6383,Refrigerator,Home Appliances,Air Conditioner,92.25,49,Male,23,5,Positive,6383
P6384,Bluetooth Speaker,Electronics,Smartwatches,1335.9,43,Male,12,5,Positive,6384
P6385,Shampoo,Beauty,Hair Care,105.52,49,Male,14,4,Neutral,6385
P6386,Air Conditioner,Home Appliances,Air Conditioner,607.89,51,Female,19,5,Positive,6386
P6387,T-Shirt,Clothing,T-Shirts,196.18,43,Female,28,3,Neutral,6387
P6388,Smartphone,Electronics,Tablets,53.85,64,Female,0,5,Neutral,6388
P6389,Dining Table,Furniture,Cabinet,1487.51,56,Female,14,5,Positive,6389
P6390,Soccer Ball,Sports,Football,570.83,52,Male,11,4,Very Positive,6390
P6391,Sofa,Furniture,Chair,1298.44,40,Male,22,5,Very Positive,6391
P6392,Chair,Furniture,Chair,1077.03,50,Female,10,5,Very Positive,6392
P6393,Jacket,Clothing,Sweaters,122.91,64,Female,0,3,Positive,6393
P6394,Refrigerator,Home Appliances,Air Conditioner,869.41,48,Female,19,4,Positive,6394
P6395,Tennis Racket,Sports,Football,342.96,53,Female,12,5,Positive,6395
P6396,Skincare Cream,Beauty,Makeup,8.9,58,Female,16,3,Neutral,6396
P6397,Bicycle,Sports,Yoga Mat,501.32,46,Male,18,5,Positive,6397
P6398,Soccer Ball,Sports,Bicycle,509.87,61,Male,14,4,Very Positive,6398
P6399,Perfume,Beauty,Makeup,57.48,18,Female,38,4,Neutral,6399
P6400,Shampoo,Beauty,Fragrance,78.63,54,Female,9,4,Neutral,6400
P6401,Bicycle,Sports,Tennis Racket,461.42,27,Female,7,5,Positive,6401
P6402,Washing Machine,Home Appliances,Air Conditioner,115.46,35,Male,29,4,Positive,6402
P6403,Pants,Clothing,T-Shirts,44.88,49,Male,21,3,Negative,6403
P6404,Tennis Racket,Sports,Tennis Racket,429.39,65,Female,15,5,Very Positive,6404
P6405,Shampoo,Beauty,Makeup,150.31,39,Male,24,4,Neutral,6405
P6406,Soccer Ball,Sports,Tennis Racket,681.67,39,Male,23,4,Positive,6406
P6407,Yoga Mat,Sports,Basketball,124.12,42,Female,20,3,Neutral,6407
P6408,Refrigerator,Home Appliances,Microwave,244.72,57,Male,4,5,Very Positive,6408
P6409,Yoga Mat,Sports,Football,150.26,32,Female,22,3,Positive,6409
P6410,Sweater,Clothing,Pants,48.82,51,Male,5,1,Negative,6410
P6411,Dress,Clothing,Pants,64.46,23,Female,13,4,Neutral,6411
P6412,Tennis Racket,Sports,Yoga Mat,438.27,64,Male,13,4,Positive,6412
P6413,Microwave,Home Appliances,Refrigerator,258.1,23,Female,45,5,Positive,6413
P6414,Smartphone,Electronics,Speakers,1382.98,53,Male,2,4,Very Positive,6414
P6415,Shoes,Clothing,Dresses,51.8,55,Female,13,5,Positive,6415
P6416,Tablet,Electronics,Smartwatches,1416.9,20,Female,43,4,Very Positive,6416
P6417,Skincare Cream,Beauty,Nail Polish,45.59,58,Female,5,2,Neutral,6417
P6418,Pants,Clothing,Jackets,68.88,65,Male,7,4,Positive,6418
P6419,Couch,Furniture,Chair,961.46,29,Female,33,5,Positive,6419
P6420,Skincare Cream,Beauty,Fragrance,188.64,51,Female,17,5,Positive,6420
P6421,Couch,Furniture,Table,708.51,40,Female,13,4,Positive,6421
P6422,Football,Sports,Basketball,249.81,21,Female,42,5,Positive,6422
P6423,Foundation,Beauty,Makeup,105.3,38,Male,11,5,Positive,6423
P6424,Wireless Mouse,Electronics,Mobile Phones,1209.65,41,Male,28,5,Very Positive,6424
P6425,Sofa,Furniture,Cabinet,1417.15,55,Male,7,5,Positive,6425
P6426,Bluetooth Speaker,Electronics,Laptops,701.91,35,Female,15,5,Positive,6426
P6427,Basketball,Sports,Football,296.76,32,Female,13,5,Very Positive,6427
P6428,Basketball,Sports,Yoga Mat,216.86,60,Female,13,4,Positive,6428
P6429,Lipstick,Beauty,Hair Care,146.66,63,Female,1,5,Neutral,6429
P6430,Shampoo,Beauty,Fragrance,44.91,34,Female,19,2,Neutral,6430
P6431,Cabinet,Furniture,Sofa,656.55,26,Male,45,4,Positive,6431
P6432,Shampoo,Beauty,Skin Care,8.74,58,Male,1,3,Negative,6432
P6433,Microwave,Home Appliances,Vacuum Cleaner,748.89,56,Female,6,4,Very Positive,6433
P6434,Perfume,Beauty,Hair Care,50.73,64,Female,12,5,Neutral,6434
P6435,Smartwatch,Electronics,Tablets,1112.64,18,Female,26,4,Positive,6435
P6436,Smartwatch,Electronics,Laptops,797.1,25,Female,39,5,Very Positive,6436
P6437,Dining Table,Furniture,Sofa,825.84,57,Female,17,5,Very Positive,6437
P6438,T-Shirt,Clothing,Pants,102.45,52,Female,14,3,Positive,6438
P6439,T-Shirt,Clothing,Sweaters,85.37,46,Male,14,5,Positive,6439
P6440,Bookshelf,Furniture,Cabinet,1188.9,63,Male,18,5,Very Positive,6440
P6441,Cabinet,Furniture,Chair,586.94,22,Female,40,4,Positive,6441
P6442,Jeans,Clothing,Sweaters,92.17,27,Female,14,5,Positive,6442
P6443,Jacket,Clothing,Shoes,29.25,19,Male,29,2,Neutral,6443
P6444,Wireless Mouse,Electronics,Headphones,991.44,23,Female,50,5,Very Positive,6444
P6445,Smartphone,Electronics,Laptops,1191.77,54,Male,19,5,Positive,6445
P6446,Headphones,Electronics,Tablets,516.13,24,Female,25,4,Positive,6446
P6447,Washing Machine,Home Appliances,Washing Machine,853.42,41,Male,21,5,Positive,6447
P6448,Washing Machine,Home Appliances,Microwave,418.71,55,Female,7,4,Positive,6448
P6449,Chair,Furniture,Sofa,1375.45,22,Female,48,4,Positive,6449
P6450,Soccer Ball,Sports,Bicycle,232.15,48,Female,23,4,Positive,6450
P6451,Pants,Clothing,Pants,150.23,50,Male,19,4,Positive,6451
P6452,Basketball,Sports,Bicycle,91.2,42,Male,24,4,Neutral,6452
P6453,Chair,Furniture,Bookshelf,160.53,37,Male,14,3,Positive,6453
P6454,Refrigerator,Home Appliances,Vacuum Cleaner,292.12,24,Female,44,4,Positive,6454
P6455,Dress,Clothing,Sweaters,134.53,32,Male,22,3,Neutral,6455
P6456,Football,Sports,Basketball,722.77,64,Female,7,5,Very Positive,6456
P6457,Nail Polish,Beauty,Fragrance,181.71,53,Male,0,3,Neutral,6457
P6458,Yoga Mat,Sports,Basketball,54.97,27,Male,13,4,Neutral,6458
P6459,Air Conditioner,Home Appliances,Air Conditioner,178.63,61,Male,3,4,Neutral,6459
P6460,Nail Polish,Beauty,Nail Polish,146.64,50,Male,20,3,Positive,6460
P6461,Washing Machine,Home Appliances,Air Conditioner,154.04,51,Female,8,3,Neutral,6461
P6462,Yoga Mat,Sports,Yoga Mat,467.75,37,Male,19,4,Very Positive,6462
P6463,Yoga Mat,Sports,Basketball,264.55,34,Male,14,4,Positive,6463
P6464,Chair,Furniture,Chair,1284.13,35,Female,29,5,Positive,6464
P6465,Soccer Ball,Sports,Basketball,794.62,34,Male,20,4,Very Positive,6465
P6466,Microwave,Home Appliances,Microwave,384.3,62,Female,4,4,Positive,6466
P6467,Bookshelf,Furniture,Table,1142,42,Female,20,4,Very Positive,6467
P6468,Foundation,Beauty,Nail Polish,148.05,36,Male,23,3,Neutral,6468
P6469,Air Conditioner,Home Appliances,Air Conditioner,849.63,44,Male,23,5,Very Positive,6469
P6470,Tennis Racket,Sports,Yoga Mat,712.66,29,Male,8,5,Positive,6470
P6471,Foundation,Beauty,Fragrance,110.85,46,Male,15,5,Positive,6471
P6472,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,539.54,57,Male,7,5,Very Positive,6472
P6473,T-Shirt,Clothing,T-Shirts,194.93,35,Female,11,3,Positive,6473
P6474,Soccer Ball,Sports,Tennis Racket,162.11,56,Female,10,3,Neutral,6474
P6475,Perfume,Beauty,Fragrance,161.79,39,Male,10,5,Neutral,6475
P6476,Washing Machine,Home Appliances,Microwave,896.21,49,Female,26,5,Very Positive,6476
P6477,Air Conditioner,Home Appliances,Vacuum Cleaner,547.85,31,Male,22,5,Positive,6477
P6478,Cabinet,Furniture,Sofa,950.63,24,Female,16,5,Very Positive,6478
P6479,Refrigerator,Home Appliances,Microwave,269.52,27,Male,10,5,Very Positive,6479
P6480,Headphones,Electronics,Mobile Phones,768.87,23,Male,13,5,Very Positive,6480
P6481,Soccer Ball,Sports,Bicycle,245.5,49,Female,15,5,Positive,6481
P6482,Perfume,Beauty,Makeup,58.32,29,Male,12,4,Neutral,6482
P6483,Dining Table,Furniture,Bookshelf,1003.74,28,Male,17,4,Very Positive,6483
P6484,Shoes,Clothing,Dresses,27.83,26,Male,39,2,Neutral,6484
P6485,Vacuum Cleaner,Home Appliances,Refrigerator,750.6,27,Male,34,4,Positive,6485
P6486,Cabinet,Furniture,Table,1303.71,43,Male,28,4,Positive,6486
P6487,T-Shirt,Clothing,Dresses,85.19,63,Female,16,3,Neutral,6487
P6488,Pants,Clothing,Sweaters,153.3,31,Female,11,3,Neutral,6488
P6489,Dining Table,Furniture,Table,1367.1,65,Female,6,5,Positive,6489
P6490,Dining Table,Furniture,Cabinet,239.2,62,Male,19,4,Very Positive,6490
P6491,Foundation,Beauty,Hair Care,149.01,56,Male,14,3,Neutral,6491
P6492,Yoga Mat,Sports,Yoga Mat,683.65,35,Female,18,5,Very Positive,6492
P6493,Air Conditioner,Home Appliances,Washing Machine,83.87,53,Male,0,4,Neutral,6493
P6494,Shoes,Clothing,Sweaters,116.8,53,Male,11,3,Positive,6494
P6495,Skincare Cream,Beauty,Makeup,79.33,25,Male,29,5,Neutral,6495
P6496,Basketball,Sports,Tennis Racket,613.81,49,Female,21,5,Positive,6496
P6497,Wireless Mouse,Electronics,Speakers,473.6,23,Male,37,4,Very Positive,6497
P6498,Wireless Mouse,Electronics,Laptops,566.08,39,Female,12,5,Positive,6498
P6499,Nail Polish,Beauty,Nail Polish,186.34,23,Female,21,5,Positive,6499
P6500,Chair,Furniture,Bookshelf,1332.64,63,Female,17,5,Very Positive,6500
P6501,Foundation,Beauty,Makeup,28.04,51,Female,12,3,Neutral,6501
P6502,Microwave,Home Appliances,Washing Machine,633.94,59,Female,7,4,Positive,6502
P6503,Bookshelf,Furniture,Sofa,492.05,28,Male,6,4,Positive,6503
P6504,Cabinet,Furniture,Cabinet,283.7,26,Female,43,4,Positive,6504
P6505,Wireless Mouse,Electronics,Speakers,391.15,49,Female,24,5,Very Positive,6505
P6506,T-Shirt,Clothing,T-Shirts,138.17,38,Male,30,4,Neutral,6506
P6507,Refrigerator,Home Appliances,Refrigerator,264.22,46,Male,27,4,Very Positive,6507
P6508,Washing Machine,Home Appliances,Vacuum Cleaner,549.67,54,Female,6,4,Positive,6508
P6509,Football,Sports,Yoga Mat,375.46,32,Female,19,4,Positive,6509
P6510,Basketball,Sports,Bicycle,567.25,43,Male,10,4,Very Positive,6510
P6511,Tablet,Electronics,Smartwatches,475.98,64,Male,14,4,Very Positive,6511
P6512,Air Conditioner,Home Appliances,Vacuum Cleaner,723.98,47,Female,26,4,Positive,6512
P6513,Bluetooth Speaker,Electronics,Smartwatches,470.64,48,Female,30,5,Very Positive,6513
P6514,Vacuum Cleaner,Home Appliances,Air Conditioner,437.08,53,Male,1,4,Positive,6514
P6515,Jeans,Clothing,Dresses,58.38,24,Female,49,3,Neutral,6515
P6516,Nail Polish,Beauty,Skin Care,24.71,25,Female,19,3,Negative,6516
P6517,Sweater,Clothing,Dresses,78.75,58,Male,11,5,Positive,6517
P6518,Dishwasher,Home Appliances,Refrigerator,367.55,60,Male,10,5,Positive,6518
P6519,Nail Polish,Beauty,Fragrance,192.28,21,Female,19,5,Positive,6519
P6520,T-Shirt,Clothing,Sweaters,111,50,Female,20,3,Neutral,6520
P6521,Headphones,Electronics,Laptops,899.51,30,Female,21,4,Very Positive,6521
P6522,Wireless Mouse,Electronics,Laptops,975.14,59,Male,0,5,Positive,6522
P6523,Soccer Ball,Sports,Yoga Mat,186.03,53,Female,9,3,Positive,6523
P6524,Bluetooth Speaker,Electronics,Smartwatches,972.15,54,Male,4,4,Very Positive,6524
P6525,Vacuum Cleaner,Home Appliances,Air Conditioner,91.04,58,Female,2,5,Neutral,6525
P6526,Nail Polish,Beauty,Fragrance,145.67,51,Female,4,4,Neutral,6526
P6527,Sofa,Furniture,Sofa,1061.22,58,Female,8,5,Positive,6527
P6528,Jeans,Clothing,Dresses,77.84,52,Female,14,5,Neutral,6528
P6529,Soccer Ball,Sports,Yoga Mat,340.16,27,Female,23,5,Positive,6529
P6530,Jeans,Clothing,Sweaters,161.7,20,Female,42,4,Positive,6530
P6531,Sofa,Furniture,Sofa,1014.08,19,Female,22,4,Very Positive,6531
P6532,Skincare Cream,Beauty,Skin Care,39.57,35,Female,20,1,Negative,6532
P6533,Shoes,Clothing,T-Shirts,131.99,52,Female,6,5,Neutral,6533
P6534,Football,Sports,Football,247.6,40,Male,27,5,Positive,6534
P6535,Perfume,Beauty,Makeup,73.64,20,Female,21,4,Positive,6535
P6536,Dress,Clothing,Shoes,15.56,35,Male,14,3,Negative,6536
P6537,Tennis Racket,Sports,Bicycle,406.43,18,Male,41,5,Very Positive,6537
P6538,Jacket,Clothing,Pants,122.78,39,Male,15,4,Positive,6538
P6539,Washing Machine,Home Appliances,Washing Machine,496.04,60,Male,6,4,Positive,6539
P6540,Shoes,Clothing,Pants,85.94,65,Male,17,3,Positive,6540
P6541,T-Shirt,Clothing,Jackets,15.52,45,Female,19,2,Neutral,6541
P6542,Tablet,Electronics,Mobile Phones,1401.1,45,Female,28,5,Very Positive,6542
P6543,Dishwasher,Home Appliances,Microwave,430.28,47,Female,30,5,Very Positive,6543
P6544,Foundation,Beauty,Nail Polish,123.04,55,Female,7,4,Neutral,6544
P6545,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,529.98,47,Female,11,5,Positive,6545
P6546,Skincare Cream,Beauty,Skin Care,21.97,65,Female,14,1,Negative,6546
P6547,Washing Machine,Home Appliances,Air Conditioner,968.17,52,Female,18,4,Very Positive,6547
P6548,Yoga Mat,Sports,Tennis Racket,649.51,58,Female,4,4,Very Positive,6548
P6549,Microwave,Home Appliances,Microwave,614.89,42,Male,17,5,Positive,6549
P6550,Shoes,Clothing,Pants,91.6,21,Male,22,3,Neutral,6550
P6551,Pants,Clothing,Dresses,75.55,25,Female,34,5,Positive,6551
P6552,Couch,Furniture,Cabinet,1028.58,47,Female,20,4,Positive,6552
P6553,Lipstick,Beauty,Makeup,12.54,28,Male,7,3,Negative,6553
P6554,Shampoo,Beauty,Makeup,182.62,54,Male,17,4,Neutral,6554
P6555,Headphones,Electronics,Mobile Phones,104.3,18,Female,34,5,Neutral,6555
P6556,Vacuum Cleaner,Home Appliances,Washing Machine,164.4,38,Female,24,3,Positive,6556
P6557,Yoga Mat,Sports,Yoga Mat,431.6,49,Female,27,4,Positive,6557
P6558,Skincare Cream,Beauty,Fragrance,123.75,28,Female,36,3,Neutral,6558
P6559,Chair,Furniture,Sofa,1382.51,38,Female,21,5,Positive,6559
P6560,Refrigerator,Home Appliances,Microwave,283.23,22,Male,25,4,Positive,6560
P6561,Refrigerator,Home Appliances,Washing Machine,393.09,24,Female,24,4,Positive,6561
P6562,Refrigerator,Home Appliances,Vacuum Cleaner,740.9,42,Male,12,5,Positive,6562
P6563,Shampoo,Beauty,Fragrance,118.82,27,Female,11,3,Neutral,6563
P6564,Sofa,Furniture,Bookshelf,169.77,18,Female,9,4,Positive,6564
P6565,Soccer Ball,Sports,Basketball,576.29,52,Female,6,4,Very Positive,6565
P6566,Skincare Cream,Beauty,Nail Polish,105.02,28,Female,17,5,Neutral,6566
P6567,T-Shirt,Clothing,Pants,114.65,24,Male,25,3,Neutral,6567
P6568,Refrigerator,Home Appliances,Air Conditioner,905.34,47,Female,21,4,Very Positive,6568
P6569,Laptop,Electronics,Headphones,1101.41,61,Female,3,5,Very Positive,6569
P6570,Air Conditioner,Home Appliances,Washing Machine,528.76,31,Female,26,5,Positive,6570
P6571,Yoga Mat,Sports,Bicycle,380.85,45,Female,19,4,Positive,6571
P6572,Basketball,Sports,Bicycle,302.85,26,Male,43,5,Very Positive,6572
P6573,Soccer Ball,Sports,Bicycle,231.45,65,Female,20,4,Very Positive,6573
P6574,Basketball,Sports,Bicycle,767.16,55,Female,12,5,Very Positive,6574
P6575,Nail Polish,Beauty,Fragrance,113.66,61,Female,18,5,Positive,6575
P6576,Yoga Mat,Sports,Yoga Mat,722.38,43,Female,11,4,Very Positive,6576
P6577,Chair,Furniture,Cabinet,1396.51,20,Female,5,5,Very Positive,6577
P6578,Dining Table,Furniture,Sofa,931.3,54,Female,17,4,Positive,6578
P6579,Nail Polish,Beauty,Nail Polish,104.42,45,Female,27,3,Neutral,6579
P6580,Tablet,Electronics,Headphones,185.76,24,Male,36,4,Neutral,6580
P6581,Couch,Furniture,Chair,1053.37,53,Female,3,4,Positive,6581
P6582,Yoga Mat,Sports,Yoga Mat,645.55,33,Male,11,4,Positive,6582
P6583,Chair,Furniture,Sofa,1300.56,59,Female,8,5,Very Positive,6583
P6584,Pants,Clothing,Pants,151.7,49,Female,12,5,Positive,6584
P6585,Basketball,Sports,Yoga Mat,456.37,26,Male,43,4,Positive,6585
P6586,Microwave,Home Appliances,Air Conditioner,200.18,57,Male,19,4,Very Positive,6586
P6587,Dining Table,Furniture,Chair,1219.84,34,Female,17,4,Very Positive,6587
P6588,Air Conditioner,Home Appliances,Air Conditioner,634.59,25,Female,21,4,Positive,6588
P6589,Sofa,Furniture,Bookshelf,1118.08,32,Male,12,5,Positive,6589
P6590,Wireless Mouse,Electronics,Tablets,1472.46,35,Male,24,4,Very Positive,6590
P6591,Smartphone,Electronics,Tablets,516.13,60,Female,6,5,Very Positive,6591
P6592,Football,Sports,Bicycle,529.44,49,Female,22,4,Very Positive,6592
P6593,Bluetooth Speaker,Electronics,Laptops,484.52,28,Male,20,5,Positive,6593
P6594,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,260.04,27,Male,28,4,Very Positive,6594
P6595,Dining Table,Furniture,Cabinet,1046.28,56,Female,16,4,Positive,6595
P6596,Shoes,Clothing,T-Shirts,172.15,25,Female,6,5,Neutral,6596
P6597,Smartphone,Electronics,Smartwatches,586.18,23,Female,42,4,Very Positive,6597
P6598,Shoes,Clothing,Dresses,19.34,53,Male,9,3,Neutral,6598
P6599,Shampoo,Beauty,Nail Polish,61.92,40,Female,24,3,Neutral,6599
P6600,Lipstick,Beauty,Fragrance,61.79,47,Female,12,4,Neutral,6600
P6601,Chair,Furniture,Sofa,1172.06,23,Male,19,4,Very Positive,6601
P6602,Nail Polish,Beauty,Hair Care,18.99,45,Male,12,3,Neutral,6602
P6603,Dress,Clothing,Jackets,118.97,22,Male,27,3,Positive,6603
P6604,Dishwasher,Home Appliances,Refrigerator,813.07,28,Female,39,4,Very Positive,6604
P6605,Couch,Furniture,Table,538.43,64,Female,12,4,Very Positive,6605
P6606,Tennis Racket,Sports,Tennis Racket,528.18,24,Male,29,5,Positive,6606
P6607,Foundation,Beauty,Hair Care,91.62,55,Female,11,5,Neutral,6607
P6608,Jacket,Clothing,Sweaters,109.83,19,Female,15,4,Neutral,6608
P6609,Bicycle,Sports,Basketball,113.41,46,Female,18,5,Neutral,6609
P6610,Bluetooth Speaker,Electronics,Laptops,769.14,33,Male,26,5,Very Positive,6610
P6611,Dining Table,Furniture,Sofa,1360.22,32,Female,22,5,Positive,6611
P6612,Bluetooth Speaker,Electronics,Smartwatches,671.14,60,Female,17,5,Positive,6612
P6613,Shampoo,Beauty,Fragrance,31.53,41,Female,28,2,Neutral,6613
P6614,Shoes,Clothing,Jackets,188.99,24,Male,46,3,Positive,6614
P6615,Couch,Furniture,Sofa,264.34,53,Male,13,5,Very Positive,6615
P6616,Headphones,Electronics,Mobile Phones,998.6,54,Male,0,5,Very Positive,6616
P6617,Bicycle,Sports,Yoga Mat,560.33,51,Female,16,5,Positive,6617
P6618,Basketball,Sports,Tennis Racket,663.27,59,Female,11,4,Positive,6618
P6619,Bicycle,Sports,Tennis Racket,139.09,64,Male,0,5,Positive,6619
P6620,Basketball,Sports,Tennis Racket,115.44,19,Female,45,4,Positive,6620
P6621,Skincare Cream,Beauty,Hair Care,161.58,41,Male,10,3,Neutral,6621
P6622,Dishwasher,Home Appliances,Washing Machine,618.24,40,Male,21,5,Positive,6622
P6623,Tablet,Electronics,Smartwatches,1242.39,39,Male,24,5,Positive,6623
P6624,Chair,Furniture,Cabinet,1039.61,29,Female,48,5,Very Positive,6624
P6625,Skincare Cream,Beauty,Skin Care,36.28,26,Female,24,1,Negative,6625
P6626,Dining Table,Furniture,Table,384.64,51,Male,15,5,Very Positive,6626
P6627,Wireless Mouse,Electronics,Headphones,845.35,51,Female,6,5,Very Positive,6627
P6628,Bluetooth Speaker,Electronics,Headphones,1339.11,53,Male,12,5,Positive,6628
P6629,Bookshelf,Furniture,Cabinet,1127.13,64,Female,9,5,Very Positive,6629
P6630,Air Conditioner,Home Appliances,Vacuum Cleaner,886.11,28,Male,40,5,Very Positive,6630
P6631,Microwave,Home Appliances,Air Conditioner,177.82,36,Male,19,5,Positive,6631
P6632,Bookshelf,Furniture,Chair,514.16,18,Male,44,4,Positive,6632
P6633,Jacket,Clothing,Jackets,151.07,56,Female,1,3,Neutral,6633
P6634,Refrigerator,Home Appliances,Air Conditioner,312.69,60,Male,8,4,Very Positive,6634
